,period_ending,lyapunov_exponent
436,2008-12-11 12:00:00,0.9910378432287397
437,2008-12-11 13:00:00,1.0636707219063684
438,2008-12-11 14:00:00,0.9587126431260684
439,2008-12-11 16:00:00,0.8571653297582896
440,2008-12-12 12:00:00,0.031244639655121437
441,2008-12-12 13:00:00,0.019036606136134435
442,2008-12-12 14:00:00,0.21744315138000359
443,2008-12-12 15:00:00,0.7223036464291134
444,2008-12-12 16:00:00,1.249411032261398
445,2008-12-15 10:00:00,0.993593917458535
446,2008-12-15 11:00:00,0.9893392835660625
447,2008-12-15 12:00:00,1.1131652319948466
448,2008-12-15 13:00:00,1.3533221029090463
449,2008-12-15 14:00:00,1.1244553631952232
450,2008-12-15 15:00:00,1.0836614857731361
451,2008-12-15 16:00:00,0.986165734305621
452,2008-12-16 11:00:00,0.7033715678416298
453,2008-12-16 12:00:00,0.17553588282221094
454,2008-12-16 13:00:00,0.06525064973844487
455,2008-12-16 14:00:00,0.12799123036832163
456,2008-12-16 16:00:00,0.8984609399507922
457,2008-12-17 10:00:00,0.8709051145871913
458,2008-12-17 11:00:00,0.5563712170465471
459,2008-12-17 12:00:00,0.3446293572791996
460,2008-12-17 13:00:00,0.1394574122620683
461,2008-12-17 14:00:00,0.33885872886102286
462,2008-12-17 16:00:00,0.8397350321072591
463,2008-12-18 11:00:00,0.9942589079461349
464,2008-12-18 12:00:00,1.1294321979800388
465,2008-12-18 13:00:00,1.1618461124235202
466,2008-12-18 14:00:00,1.1688439565406312
467,2008-12-18 15:00:00,1.0763964372114299
468,2008-12-18 16:00:00,0.7284676404320778
469,2008-12-19 11:00:00,0.07064994958661198
470,2008-12-19 13:00:00,0.5133758132252372
471,2008-12-19 14:00:00,0.6694852953415205
472,2008-12-19 15:00:00,0.691703408097337
473,2008-12-19 16:00:00,0.7360970617315735
474,2008-12-22 10:00:00,0.5329182100958766
475,2008-12-22 11:00:00,0.6405553486743502
476,2008-12-22 12:00:00,0.20503614620098423
477,2008-12-22 13:00:00,0.08015829431806301
478,2008-12-22 14:00:00,0.10538558699122651
479,2008-12-22 15:00:00,0.24092306978123987
480,2008-12-22 16:00:00,0.25142703288191715
481,2008-12-23 10:00:00,0.19210930552702085
482,2008-12-23 11:00:00,0.6679983265451488
483,2008-12-23 12:00:00,0.522814686025207
484,2008-12-23 13:00:00,0.5596478068706506
485,2008-12-23 14:00:00,0.36865118310651585
486,2008-12-23 15:00:00,0.15534949093128317
487,2008-12-23 16:00:00,0.3785188956182669
488,2008-12-24 10:00:00,0.41390569300544133
489,2008-12-24 11:00:00,1.0025629113777144
490,2008-12-24 12:00:00,1.3125950857848605
491,2008-12-24 13:00:00,1.094162137377968
492,2008-12-26 10:00:00,0.9429117028813155
493,2008-12-26 11:00:00,0.25103836695531134
494,2008-12-26 12:00:00,0.13509665242996846
495,2008-12-26 13:00:00,0.4643889926469905
496,2008-12-26 14:00:00,0.8028846015337778
497,2008-12-26 15:00:00,0.8861343009848306
498,2008-12-26 16:00:00,0.4341663658987819
499,2008-12-29 10:00:00,0.30764167848725443
500,2008-12-29 11:00:00,0.3172482819824384
501,2008-12-29 12:00:00,0.08966674380567147
502,2008-12-29 13:00:00,0.04387319726453298
503,2008-12-29 14:00:00,0.03185156397204292
504,2008-12-29 15:00:00,0.0448533401180708
505,2008-12-29 16:00:00,0.29580356284301573
506,2008-12-30 10:00:00,0.42691268914516517
507,2008-12-30 11:00:00,0.3342206433343985
