,pair,i,dist,ln(dj)
2747,"[109, 175]",22,0.7334848328357358,-0.3099483594101137
2748,"[109, 175]",23,0.4244997055359238,-0.8568439669037111
2749,"[109, 175]",24,0.3289376840679617,-1.1118869562849047
2750,"[110, 186]",0,0.379473319220148,-0.9689709897032198
2751,"[110, 186]",1,0.14142135623718088,-1.9560115027149825
2752,"[110, 186]",2,0.15811388300827517,-1.8444397270578776
2753,"[110, 186]",3,0.4936598018879017,-0.7059086591754834
2754,"[110, 186]",4,0.5930430001272226,-0.5224883697512467
2755,"[110, 186]",5,0.6016643582596122,-0.5080555335782507
2756,"[110, 186]",6,0.8023091673415343,-0.2202612499615767
2757,"[110, 186]",7,1.5121177202850378,0.4135111320579907
2758,"[110, 186]",8,1.5160804727982413,0.416128368132103
2759,"[110, 186]",9,1.3971399357259477,0.3344272439955286
2760,"[110, 186]",10,1.2427791436938738,0.21735011668840445
2761,"[110, 186]",11,1.118033988749842,0.11157177565705766
2762,"[110, 186]",12,1.0720074626604355,0.06953302406135292
2763,"[110, 186]",13,0.6747592163133752,-0.39339936832087574
2764,"[110, 186]",14,1.2657408897558524,0.23565763433524609
2765,"[110, 186]",15,1.6972919607420758,0.5290340166762086
2766,"[110, 186]",16,1.6747537132367718,0.5156661175924798
2767,"[110, 186]",17,1.5341773039644993,0.42799427903283976
2768,"[110, 186]",18,1.3829316685938098,0.3242056433591878
2769,"[110, 186]",19,1.3529966740534656,0.30232189098419987
2770,"[110, 186]",20,1.4767870530310274,0.38986881782053695
2771,"[110, 186]",21,1.3008074415531024,0.2629851805462006
2772,"[110, 186]",22,0.9284934033154026,-0.07419200288300187
2773,"[110, 186]",23,0.6158733636064585,-0.4847139151437302
2774,"[110, 186]",24,0.7000714249274919,-0.35657291353330856
2775,"[111, 187]",0,0.14142135623718088,-1.9560115027149825
2776,"[111, 187]",1,0.15811388300827517,-1.8444397270578776
2777,"[111, 187]",2,0.4936598018879017,-0.7059086591754834
2778,"[111, 187]",3,0.5930430001272226,-0.5224883697512467
2779,"[111, 187]",4,0.6016643582596122,-0.5080555335782507
2780,"[111, 187]",5,0.8023091673415343,-0.2202612499615767
2781,"[111, 187]",6,1.5121177202850378,0.4135111320579907
2782,"[111, 187]",7,1.5160804727982413,0.416128368132103
2783,"[111, 187]",8,1.3971399357259477,0.3344272439955286
2784,"[111, 187]",9,1.2427791436938738,0.21735011668840445
2785,"[111, 187]",10,1.118033988749842,0.11157177565705766
2786,"[111, 187]",11,1.0720074626604355,0.06953302406135292
2787,"[111, 187]",12,0.6747592163133752,-0.39339936832087574
2788,"[111, 187]",13,1.2657408897558524,0.23565763433524609
2789,"[111, 187]",14,1.6972919607420758,0.5290340166762086
2790,"[111, 187]",15,1.6747537132367718,0.5156661175924798
2791,"[111, 187]",16,1.5341773039644993,0.42799427903283976
2792,"[111, 187]",17,1.3829316685938098,0.3242056433591878
2793,"[111, 187]",18,1.3529966740534656,0.30232189098419987
2794,"[111, 187]",19,1.4767870530310274,0.38986881782053695
2795,"[111, 187]",20,1.3008074415531024,0.2629851805462006
2796,"[111, 187]",21,0.9284934033154026,-0.07419200288300187
2797,"[111, 187]",22,0.6158733636064585,-0.4847139151437302
2798,"[111, 187]",23,0.7000714249274919,-0.35657291353330856
2799,"[111, 187]",24,0.5813776741500267,-0.5423546917494191
2800,"[112, 187]",0,0.0806225774831378,-2.517976551038384
2801,"[112, 187]",1,0.18248287590878062,-1.701098940998779
2802,"[112, 187]",2,0.520864665724197,-0.6522650296586633
2803,"[112, 187]",3,0.4825971404805595,-0.7285730510458932
2804,"[112, 187]",4,0.7879086241436875,-0.2383731550565652
2805,"[112, 187]",5,1.3846299144538015,0.32543289415175863
2806,"[112, 187]",6,1.4369411957349607,0.3625166847111865
2807,"[112, 187]",7,1.4698639392814743,0.3851698381949378
2808,"[112, 187]",8,1.3370115930687685,0.29043696903865973
2809,"[112, 187]",9,1.1567627241574627,0.1456253486644756
2810,"[112, 187]",10,1.3744089638821768,0.31802379425960126
2811,"[112, 187]",11,0.7045565981522042,-0.35018661282603736
2812,"[112, 187]",12,0.9829038610158296,-0.017243965229426998
2813,"[112, 187]",13,1.5990622251807325,0.4694173481545161
2814,"[112, 187]",14,1.527514320718358,0.42364178728536656
2815,"[112, 187]",15,1.521183749584586,0.41948881438579
2816,"[112, 187]",16,1.502830662449884,0.40735043805616283
2817,"[112, 187]",17,1.2677539193392404,0.23724676725929544
2818,"[112, 187]",18,1.3692698784387762,0.31427766233331494
2819,"[112, 187]",19,1.4200352108311265,0.3506816676656929
2820,"[112, 187]",20,1.2640015822774708,0.23428254752567873
2821,"[112, 187]",21,0.8955445270895275,-0.1103233355578079
2822,"[112, 187]",22,0.6463745044476076,-0.43637621492996714
2823,"[112, 187]",23,0.5575840743781468,-0.5841419809584977
2824,"[112, 187]",24,0.5603570290449994,-0.5791811465367216
2825,"[113, 188]",0,0.18248287590878062,-1.701098940998779
2826,"[113, 188]",1,0.520864665724197,-0.6522650296586633
2827,"[113, 188]",2,0.4825971404805595,-0.7285730510458932
2828,"[113, 188]",3,0.7879086241436875,-0.2383731550565652
2829,"[113, 188]",4,1.3846299144538015,0.32543289415175863
2830,"[113, 188]",5,1.4369411957349607,0.3625166847111865
2831,"[113, 188]",6,1.4698639392814743,0.3851698381949378
2832,"[113, 188]",7,1.3370115930687685,0.29043696903865973
2833,"[113, 188]",8,1.1567627241574627,0.1456253486644756
2834,"[113, 188]",9,1.3744089638821768,0.31802379425960126
2835,"[113, 188]",10,0.7045565981522042,-0.35018661282603736
2836,"[113, 188]",11,0.9829038610158296,-0.017243965229426998
2837,"[113, 188]",12,1.5990622251807325,0.4694173481545161
2838,"[113, 188]",13,1.527514320718358,0.42364178728536656
2839,"[113, 188]",14,1.521183749584586,0.41948881438579
2840,"[113, 188]",15,1.502830662449884,0.40735043805616283
2841,"[113, 188]",16,1.2677539193392404,0.23724676725929544
2842,"[113, 188]",17,1.3692698784387762,0.31427766233331494
2843,"[113, 188]",18,1.4200352108311265,0.3506816676656929
2844,"[113, 188]",19,1.2640015822774708,0.23428254752567873
2845,"[113, 188]",20,0.8955445270895275,-0.1103233355578079
2846,"[113, 188]",21,0.6463745044476076,-0.43637621492996714
2847,"[113, 188]",22,0.5575840743781468,-0.5841419809584977
2848,"[113, 188]",23,0.5603570290449994,-0.5791811465367216
2849,"[113, 188]",24,0.5503635162326881,-0.5971762804744589
2850,"[114, 188]",0,0.21840329667821692,-1.52141194054483
2851,"[114, 188]",1,0.41773197148417485,-0.8729152686696686
2852,"[114, 188]",2,0.6419501538282575,-0.4432446203185329
2853,"[114, 188]",3,1.3629746879527713,0.3096695817075984
2854,"[114, 188]",4,1.3110682667201192,0.27084227567613184
2855,"[114, 188]",5,1.4089002803606387,0.34280945706964905
2856,"[114, 188]",6,1.346142637315967,0.297243196867984
2857,"[114, 188]",7,1.2440257232067242,0.2183526719221147
2858,"[114, 188]",8,1.3951702405083197,0.33301644403419767
2859,"[114, 188]",9,1.0234256201599474,0.023155451431516757
2860,"[114, 188]",10,1.0065783625728273,0.00655681957258997
2861,"[114, 188]",11,1.316434578701042,0.27492700536667397
2862,"[114, 188]",12,1.4403124660988957,0.3648600803953645
2863,"[114, 188]",13,1.3713132391979939,0.31576884946404576
2864,"[114, 188]",14,1.4317821063276575,0.35891989657517387
2865,"[114, 188]",15,1.3350655414622348,0.28898038537537185
2866,"[114, 188]",16,1.3017296186228942,0.2636938560325156
2867,"[114, 188]",17,1.3124404748406238,0.271888361952804
2868,"[114, 188]",18,1.3981773850267176,0.3351695206170068
2869,"[114, 188]",19,1.2608727136391142,0.23180411107833188
2870,"[114, 188]",20,0.9243916918709082,-0.0786193882132691
2871,"[114, 188]",21,0.48083261120689735,-0.7322360710918636
2872,"[114, 188]",22,0.5456189146282951,-0.6058345054799364
2873,"[114, 188]",23,0.6016643582596045,-0.5080555335782635
2874,"[114, 188]",24,0.6466065264131262,-0.4360173203097504
2875,"[115, 188]",0,0.1118033988748878,-2.19101331733785
2876,"[115, 188]",1,0.5703507692641309,-0.56150372275113
2877,"[115, 188]",2,1.2218837915285203,0.20039375927856437
2878,"[115, 188]",3,1.278827588066562,0.24594371137291288
2879,"[115, 188]",4,1.3004999038833167,0.26274873199908216
2880,"[115, 188]",5,1.3136970731490363,0.2728453555461348
2881,"[115, 188]",6,1.1950313803409967,0.1781724447382729
2882,"[115, 188]",7,1.4860013458943444,0.3960888520114052
2883,"[115, 188]",8,1.0868762579061433,0.08330776348619454
2884,"[115, 188]",9,1.3228000604777062,0.279750747844963
2885,"[115, 188]",10,1.336450522840169,0.2900172359640836
2886,"[115, 188]",11,1.1621101496845039,0.15023744712517034
2887,"[115, 188]",12,1.284562182223935,0.25041794606828627
2888,"[115, 188]",13,1.2291867230000542,0.20635274988170066
2889,"[115, 188]",14,1.2256018929490395,0.20343206451102538
2890,"[115, 188]",15,1.2776932339180318,0.24505629108419952
2891,"[115, 188]",16,1.2461540835708185,0.2200620752965761
2892,"[115, 188]",17,1.2924782396620433,0.25656149140730544
2893,"[115, 188]",18,1.3870832707519374,0.32720317612172944
2894,"[115, 188]",19,1.2854960132180901,0.2511446463717324
2895,"[115, 188]",20,0.7500000000001364,-0.287682072451599
2896,"[115, 188]",21,0.488262224629407,-0.7169026718953506
2897,"[115, 188]",22,0.5664803615307323,-0.5683128654331797
2898,"[115, 188]",23,0.6854195795277255,-0.37772410337870066
2899,"[115, 188]",24,0.7963039620648334,-0.22777430413795594
2900,"[116, 188]",0,0.264764045897457,-1.3289162424708625
2901,"[116, 188]",1,1.1485643212290098,0.13851274613172304
2902,"[116, 188]",2,1.152779250333833,0.14217576617775055
2903,"[116, 188]",3,1.2041594578792674,0.18578177821627292
2904,"[116, 188]",4,1.2403628501372008,0.21540395789013578
2905,"[116, 188]",5,1.192057045614899,0.17568042455752442
2906,"[116, 188]",6,1.4545446022722897,0.37469286350343817
2907,"[116, 188]",7,1.1676472069935737,0.1549907899732349
2908,"[116, 188]",8,1.3705838172108324,0.3152367930160009
2909,"[116, 188]",9,1.6493938280470932,0.5004078434718928
2910,"[116, 188]",10,1.1720068259185774,0.1587175153004692
2911,"[116, 188]",11,1.0070253224223342,0.0070007598178112515
2912,"[116, 188]",12,1.1248555462813292,0.11765462410648814
2913,"[116, 188]",13,0.9956907150314445,-0.004318596697917937
2914,"[116, 188]",14,1.0955363983000954,0.09124410478678156
2915,"[116, 188]",15,1.218072247446781,0.19726948398732308
2916,"[116, 188]",16,1.248078523170858,0.22160518717532388
2917,"[116, 188]",17,1.2795311641377176,0.24649373281794026
2918,"[116, 188]",18,1.4132586458252496,0.34589813424444904
2919,"[116, 188]",19,1.100227249253551,0.09551674869800268
2920,"[116, 188]",20,0.7666159403509596,-0.26576933268160785
2921,"[116, 188]",21,0.4664761515875117,-0.7625483820004155
2922,"[116, 188]",22,0.6576473218983125,-0.4190864763050753
2923,"[116, 188]",23,0.8276472678624056,-0.18916822035987954
2924,"[116, 188]",24,0.8453401682163684,-0.16801616669635927
2925,"[117, 187]",0,0.8407734534344451,-0.17343303290255563
2926,"[117, 187]",1,0.774144689318474,-0.2559964857590015
2927,"[117, 187]",2,1.123610252712333,0.11654694108379703
2928,"[117, 187]",3,1.1813974775663483,0.16669804076627748
2929,"[117, 187]",4,0.9720082304177641,-0.02839100704955939
2930,"[117, 187]",5,1.3960300856357066,0.3336325554229306
2931,"[117, 187]",6,1.1045361017187343,0.09942542937259002
2932,"[117, 187]",7,1.3970325694126173,0.33435039382741205
2933,"[117, 187]",8,1.7742885898297593,0.5733995481257042
2934,"[117, 187]",9,1.4933519344080557,0.40102321375803085
2935,"[117, 187]",10,1.3179529581892626,0.2760797436294345
2936,"[117, 187]",11,0.8683317338435456,-0.14118145548726418
2937,"[117, 187]",12,0.6046486583131929,-0.5031077197011472
2938,"[117, 187]",13,0.6800735254368725,-0.38555436101468105
2939,"[117, 187]",14,0.7500000000000364,-0.2876820724517324
2940,"[117, 187]",15,0.8864536084873423,-0.12052648592874222
2941,"[117, 187]",16,1.1573245007342292,0.1461108762468067
2942,"[117, 187]",17,1.2503199590504745,0.2233994858005645
2943,"[117, 187]",18,1.1237882362794094,0.11670533183498799
2944,"[117, 187]",19,1.257179382586351,0.2288706263368306
2945,"[117, 187]",20,1.0410091258004102,0.040190555973283595
2946,"[117, 187]",21,0.8280700453464636,-0.18865753234584046
2947,"[117, 187]",22,0.72346388990742,-0.32370464444306907
2948,"[117, 187]",23,0.8590692637966098,-0.15190572719079903
2949,"[117, 187]",24,1.0718675291284439,0.06940248143855424
2950,"[118, 187]",0,0.7484650960466934,-0.2897307080778984
2951,"[118, 187]",1,0.8273451516748815,-0.18953331712686586
2952,"[118, 187]",2,1.153126185636318,0.14247667644032325
2953,"[118, 187]",3,1.1629703349612597,0.15097736586921448
2954,"[118, 187]",4,1.2163058825803876,0.19581830008569875
2955,"[118, 187]",5,1.0916501271011934,0.08769042955733337
2956,"[118, 187]",6,1.4000000000000454,0.33647223662124537
2957,"[118, 187]",7,1.725862103413708,0.5457266957347461
2958,"[118, 187]",8,1.584487298781543,0.46026088420099165
2959,"[118, 187]",9,1.3386933928275653,0.29169405828365264
2960,"[118, 187]",10,1.186001686339318,0.17058772244578585
2961,"[118, 187]",11,0.6400781202321363,-0.4461650472147716
2962,"[118, 187]",12,0.4500000000000455,-0.7985076962176706
2963,"[118, 187]",13,0.6229767250870533,-0.4732461203033935
2964,"[118, 187]",14,0.5643580423808646,-0.5720664019850195
2965,"[118, 187]",15,0.9500000000000455,-0.051293294387502665
2966,"[118, 187]",16,1.1763077828526378,0.16238053534648828
2967,"[118, 187]",17,1.0733592129386795,0.07079318203108366
2968,"[118, 187]",18,1.1496521212958002,0.13945939339078675
2969,"[118, 187]",19,1.1759676866308266,0.16209137174418647
2970,"[118, 187]",20,1.1610770861574624,0.14934809685740483
2971,"[118, 187]",21,0.9841239759299306,-0.016003398067473723
2972,"[118, 187]",22,0.7632168761236189,-0.2702130467712305
2973,"[118, 187]",23,1.0511898020814232,0.04992266748484979
2974,"[118, 187]",24,1.2034118164618834,0.18516070298632267
2975,"[119, 186]",0,0.3962322551233064,-0.9257547368165929
2976,"[119, 186]",1,0.7211102550927726,-0.32696323370336705
2977,"[119, 186]",2,1.0568348972284547,0.05527849528226749
2978,"[119, 186]",3,1.363414830489863,0.3099924574654005
2979,"[119, 186]",4,1.1236102527121266,0.11654694108361324
2980,"[119, 186]",5,1.1843141475131675,0.16916382856027976
2981,"[119, 186]",6,1.688075827680838,0.5235893167766908
2982,"[119, 186]",7,1.5420765220961383,0.43312989913432065
2983,"[119, 186]",8,1.3981773850265273,0.3351695206168707
2984,"[119, 186]",9,1.3240090634130146,0.280664302969494
2985,"[119, 186]",10,1.0324727599312986,0.03195666287189815
2986,"[119, 186]",11,0.7924645102463488,-0.2326075562569808
2987,"[119, 186]",12,0.4509988913512308,-0.7962903976837422
2988,"[119, 186]",13,0.36235341864003495,-1.0151352488362346
2989,"[119, 186]",14,0.5178802950489388,-0.6580111540673242
2990,"[119, 186]",15,0.6527633568145627,-0.4265406092383512
2991,"[119, 186]",16,0.7700649323273473,-0.26128043999193434
2992,"[119, 186]",17,1.0296115772464876,0.029181621648457376
2993,"[119, 186]",18,1.0294173109094535,0.02899292459935048
2994,"[119, 186]",19,1.1898319209030432,0.17381205420909568
2995,"[119, 186]",20,1.4505516192125034,0.37194391113156844
2996,"[119, 186]",21,1.3140015220690755,0.27307707840959833
2997,"[119, 186]",22,1.2306908628896305,0.2075756888488003
2998,"[119, 186]",23,1.1566330446601913,0.1455132368510495
2999,"[119, 186]",24,1.1813974775663387,0.1666980407662694
3000,"[120, 186]",0,0.17262676501642713,-1.7566234427347727
3001,"[120, 186]",1,0.8409518416650621,-0.17322088382945092
3002,"[120, 186]",2,1.2048651376812305,0.1863676417424886
3003,"[120, 186]",3,1.1356495938447662,0.12720481659401986
3004,"[120, 186]",4,1.3829316685938986,0.324205643359252
3005,"[120, 186]",5,1.5024313628248864,0.4070847044036633
3006,"[120, 186]",6,1.4940214188559289,0.4014714231914781
3007,"[120, 186]",7,1.3862178760931017,0.32657908617180914
3008,"[120, 186]",8,1.2587692401705455,0.23013445007427163
3009,"[120, 186]",9,1.1098198051936248,0.10419766448265695
3010,"[120, 186]",10,0.9108786966441603,-0.09334554465584974
3011,"[120, 186]",11,0.7334848328357358,-0.3099483594101137
3012,"[120, 186]",12,0.4244997055359238,-0.8568439669037111
3013,"[120, 186]",13,0.3289376840679617,-1.1118869562849047
3014,"[120, 186]",14,0.5223983154643366,-0.6493249256339652
3015,"[120, 186]",15,0.4687216658103386,-0.7577461497957436
3016,"[120, 186]",16,0.8315046602396478,-0.18451837574712418
3017,"[120, 186]",17,0.9082400563726556,-0.09624655605784395
3018,"[120, 186]",18,1.1463420083030262,0.13657601033380964
3019,"[120, 186]",19,1.3452509059650413,0.2965805428419441
3020,"[120, 186]",20,1.4524462124292186,0.37324917802846586
3021,"[120, 186]",21,1.5533190271157185,0.4403939494156924
3022,"[120, 186]",22,1.4354441821262358,0.36147433589838157
3023,"[120, 186]",23,1.1204463396343114,0.11372712345061795
3024,"[120, 186]",24,1.1237882362795206,0.11670533183508698
3025,"[121, 273]",0,0.17888543820002384,-1.721009688090978
3026,"[121, 273]",1,0.5371219600798509,-0.6215300965169551
3027,"[121, 273]",2,0.3944616584661576,-0.9302333336193356
3028,"[121, 273]",3,0.7993122043357835,-0.22400366568681848
3029,"[121, 273]",4,1.231462545106443,0.2082025240732619
3030,"[121, 273]",5,1.0689246933250616,0.06665318365414621
3031,"[121, 273]",6,0.7308214556237925,-0.3135860958181323
3032,"[121, 273]",7,0.3061045573001792,-1.1838285448692074
3033,"[121, 273]",8,0.3383784863136799,-1.0835902279941954
3034,"[121, 273]",9,1.043168251050484,0.042262477534717936
3035,"[121, 273]",10,1.037737924526102,0.03704327167622923
3036,"[121, 273]",11,1.345250905965229,0.2965805428420835
3037,"[121, 273]",12,1.0290286682111491,0.028615316727330038
3038,"[121, 273]",13,1.2539936203985884,0.22633335479634345
3039,"[121, 273]",14,1.4700340132118768,0.38528553876233196
3040,"[121, 273]",15,1.5487091398968729,0.43742177098001406
3041,"[121, 273]",16,2.2542404485768426,0.812813086315305
3042,"[121, 273]",17,2.2411827234741653,0.8070037280741432
3043,"[121, 273]",18,2.2987170334775304,0.8323511557688639
3044,"[121, 273]",19,2.362371689637228,0.8596660676461854
3045,"[121, 273]",20,2.8192374855622484,1.0364664531959593
3046,"[121, 273]",21,3.0424332367367835,1.1126576020847254
3047,"[121, 273]",22,3.1820119421522373,1.1575136829419395
3048,"[121, 273]",23,3.5930210130193703,1.2789933564358418
3049,"[121, 273]",24,3.447462835187665,1.2376385504060858
3050,"[122, 285]",0,0.3443835071545474,-1.0659993962089769
3051,"[122, 285]",1,0.7256031973470274,-0.3207519737038358
3052,"[122, 285]",2,0.6053098380167925,-0.5020148230911962
3053,"[122, 285]",3,0.6578753681357713,-0.4187397757251907
3054,"[122, 285]",4,1.3943457247037494,0.33242529070231913
3055,"[122, 285]",5,1.5802847844612593,0.45760507412690904
3056,"[122, 285]",6,1.6957889019568884,0.5281480614371069
3057,"[122, 285]",7,1.8042727066604627,0.5901575779876107
3058,"[122, 285]",8,2.6324513290846614,0.9679154763782177
3059,"[122, 285]",9,3.3095316889251674,1.1968066956707988
3060,"[122, 285]",10,3.5223003846918517,1.2591142945382279
3061,"[122, 285]",11,3.5429507476113677,1.2649599244633598
3062,"[122, 285]",12,3.3124160366717414,1.1976778435712376
3063,"[122, 285]",13,3.3209637155500213,1.2002550165746162
